x,y,speedKMH,hour
-48.7061,-26.8997,14.51,6
-48.7066,-26.8999,14.51,6
-48.7057,-26.9,14.51,6
-48.7048,-26.8996,14.51,6
-48.7053,-26.8998,14.51,6
-48.7044,-26.8999,14.51,6
-48.7009,-26.8992,14.51,6
-48.7013,-26.8994,14.51,6
-48.7035,-26.8995,14.51,6
-48.7031,-26.8993,14.51,6
-48.704,-26.8997,14.51,6
-48.7031,-26.8997,14.51,6
-48.7022,-26.8994,14.51,6
-48.7018,-26.8992,14.51,6
-48.7026,-26.8996,14.51,6
-48.6652,-26.9036,4.71,6
-48.6652,-26.904,4.71,6
-48.6639,-26.9051,4.71,6
-48.6644,-26.9045,4.71,6
-48.6648,-26.9042,4.71,6
-48.6644,-26.9049,4.71,6
-48.6902,-26.8932,9.33,22
-48.6902,-26.8936,9.33,22
-48.6902,-26.8924,9.33,22
-48.6901,-26.892,9.33,22
-48.6902,-26.8928,9.33,22
-48.6902,-26.8941,9.33,22
-48.6907,-26.9091,11.34,22
-48.6891,-26.9117,14.49,22
-48.6891,-26.9121,14.49,22
-48.6895,-26.9119,14.49,22
-48.6895,-26.9123,14.49,22
-48.6908,-26.9108,11.34,22
-48.6908,-26.9112,11.34,22
-48.6908,-26.9099,11.34,22
-48.6908,-26.9095,11.34,22
-48.6908,-26.9103,11.34,22
-48.6908,-26.9116,11.34,22
-48.6904,-26.9122,14.49,22
-48.6908,-26.912,11.34,22
-48.69,-26.9121,14.49,22
-48.694,-26.9022,8.38,22
-48.6931,-26.9022,8.38,22
-48.6936,-26.902,8.38,22
-48.6909,-26.9022,8.38,22
-48.6914,-26.9024,8.38,22
-48.6905,-26.9024,8.38,22
-48.6923,-26.9023,8.38,22
-48.6927,-26.9021,8.38,22
-48.6918,-26.9021,8.38,22
-48.6941,-26.9064,12.62,22
-48.6937,-26.9062,12.62,22
-48.6941,-26.9059,12.62,22
-48.6942,-26.9068,12.62,22
-48.6937,-26.9066,12.62,22
-48.6937,-26.9053,12.62,22
-48.6937,-26.9058,12.62,22
-48.6941,-26.9055,12.62,22
-48.6942,-26.9072,12.62,22
-48.6942,-26.9076,12.62,22
-48.6937,-26.907,12.62,22
-48.6937,-26.9074,12.62,22
-48.6776,-26.9087,10.165,22
-48.6776,-26.9082,10.165,22
-48.6776,-26.9091,10.165,22
-48.6776,-26.9095,10.165,22
-48.6777,-26.9099,10.165,22
-48.6773,-26.9114,12.56,22
-48.6773,-26.9118,12.56,22
-48.6772,-26.9093,10.165,22
-48.6772,-26.9097,10.165,22
-48.6772,-26.9106,10.165,22
-48.6777,-26.9103,10.165,22
-48.6772,-26.9102,10.165,22
-48.6773,-26.911,10.165,22
-48.7014,-26.8896,1.45,22
-48.7019,-26.8893,1.45,22
-48.7014,-26.8892,1.45,22
-48.7018,-26.8889,1.45,22
-48.7001,-26.8882,16.67,22
-48.7001,-26.8886,16.67,22
-48.7001,-26.8878,16.67,22
-48.7001,-26.8895,16.67,22
-48.7001,-26.889,16.67,22
-48.7001,-26.8899,16.67,22
-48.7014,-26.8883,1.45,22
-48.7014,-26.8888,1.45,22
-48.7002,-26.8911,16.67,22
-48.7002,-26.8915,16.67,22
-48.7006,-26.8905,16.67,22
-48.7001,-26.8903,16.67,22
-48.7006,-26.8909,16.67,22
-48.7002,-26.8907,16.67,22
-48.7002,-26.8924,16.67,22
-48.7006,-26.8921,16.67,22
-48.7002,-26.892,16.67,22
-48.7002,-26.8928,16.67,22
-48.7007,-26.8926,16.67,22
-48.7006,-26.8913,16.67,22
-48.7006,-26.8917,16.67,22
-48.7014,-26.8879,1.45,22
-48.7007,-26.8934,16.67,22
-48.7002,-26.8932,16.67,22
-48.7007,-26.893,16.67,22
-48.7007,-26.8938,16.67,22
-48.7003,-26.8936,16.67,22
-48.6565,-26.9037,11.0,22
-48.6569,-26.9035,11.0,22
-48.656,-26.904,11.0,22
-48.6901,-26.8911,9.33,22
-48.6901,-26.8916,9.33,22
-48.6942,-26.8838,5.86,22
-48.6934,-26.8838,5.86,22
-48.6938,-26.8836,5.86,22
-48.6951,-26.8841,5.86,22
-48.6947,-26.8839,5.86,22
-48.6951,-26.8845,5.86,22
-48.6956,-26.8843,5.86,22
-48.6956,-26.8847,5.86,22
-48.6922,-26.913,14.49,22
-48.6917,-26.9128,14.49,22
-48.6926,-26.9132,14.49,22
-48.6913,-26.9126,14.49,22
-48.6909,-26.9124,12.915,22
-48.6772,-26.9212,5.2,22
-48.6767,-26.9211,5.2,22
-48.6772,-26.9217,5.2,22
-48.6776,-26.9214,5.2,22
-48.6767,-26.9215,5.2,22
-48.6763,-26.9213,5.2,22
-48.6781,-26.922,5.2,22
-48.6776,-26.9218,5.2,22
-48.6781,-26.9216,5.2,22
-48.68,-26.9137,6.24,22
-48.6804,-26.9139,6.24,22
-48.6795,-26.914,6.24,22
-48.6774,-26.9143,11.19,22
-48.6778,-26.9141,6.24,22
-48.6774,-26.9147,11.19,22
-48.6782,-26.9134,6.24,22
-48.6787,-26.914,6.24,22
-48.6791,-26.9138,6.24,22
-48.6782,-26.9139,6.24,22
-48.6822,-26.9138,6.24,22
-48.6813,-26.9139,6.24,22
-48.6817,-26.9136,6.24,22
-48.6808,-26.9137,6.24,22
-48.6775,-26.9172,11.19,22
-48.6942,-26.9212,5.73,22
-48.6938,-26.9206,5.73,22
-48.6938,-26.921,5.73,22
-48.6937,-26.9202,5.73,22
-48.6938,-26.9219,5.73,22
-48.6942,-26.9216,5.73,22
-48.6938,-26.9214,5.73,22
-48.7003,-26.9089,12.09,22
-48.7008,-26.9087,12.09,22
-48.7003,-26.9085,12.09,22
-48.7004,-26.9093,12.09,22
-48.7008,-26.9091,12.09,22
-48.7008,-26.9082,12.09,22
-48.7003,-26.9076,12.09,22
-48.7003,-26.9081,12.09,22
-48.6942,-26.9093,12.62,22
-48.6938,-26.9091,12.62,22
-48.6942,-26.9089,12.62,22
-48.6938,-26.9095,12.62,22
-48.6938,-26.9083,12.62,22
-48.6942,-26.908,12.62,22
-48.6938,-26.9079,12.62,22
-48.6938,-26.9087,12.62,22
-48.6942,-26.9085,12.62,22
-48.6938,-26.9099,12.62,22
-48.6935,-26.9131,14.49,22
-48.6931,-26.9129,14.49,22
-48.6935,-26.9135,14.49,22
-48.6939,-26.9133,14.49,22
