x,y,speedKMH,hour
-48.6776,-26.9082,16.91,4
-48.6758,-26.9075,16.91,4
-48.6758,-26.9079,16.91,4
-48.6763,-26.9077,16.91,4
-48.6754,-26.9078,16.91,4
-48.6745,-26.9074,16.91,4
-48.6741,-26.9072,16.91,4
-48.675,-26.9076,16.91,4
-48.6767,-26.9083,16.91,4
-48.6763,-26.9081,16.91,4
-48.6772,-26.9081,16.91,4
-48.6767,-26.9079,16.91,4
-48.6727,-26.9067,16.91,4
-48.6723,-26.9065,16.91,4
-48.6714,-26.9061,16.91,4
-48.6714,-26.9065,16.91,4
-48.6719,-26.9063,16.91,4
-48.671,-26.9064,16.91,4
-48.6736,-26.907,16.91,4
-48.6732,-26.9068,16.91,4
-48.6719,-26.9067,16.91,4
-48.6683,-26.9053,16.91,4
-48.6701,-26.906,16.91,4
-48.6697,-26.9058,16.91,4
-48.6705,-26.9062,16.91,4
-48.6692,-26.9056,16.91,4
-48.6688,-26.9055,16.91,4
-48.7236,-26.848,15.99,4
-48.7231,-26.8478,15.99,4
-48.7236,-26.8484,15.99,4
-48.7232,-26.8482,15.99,4
-48.7227,-26.8476,15.99,4
-48.7223,-26.8475,15.99,4
-48.7204,-26.8455,15.99,4
-48.7205,-26.8459,15.99,4
-48.7209,-26.8452,15.99,4
-48.7213,-26.8458,15.99,4
-48.7209,-26.8457,15.99,4
-48.7213,-26.8454,15.99,4
-48.7213,-26.8463,15.99,4
-48.7209,-26.8461,15.99,4
-48.7218,-26.8469,15.99,4
-48.7214,-26.8467,15.99,4
-48.7222,-26.847,15.99,4
-48.7514,-26.9713,26.84,8
-48.751,-26.9707,26.84,8
-48.7501,-26.9708,26.84,8
-48.7505,-26.9705,26.84,8
-48.751,-26.9711,26.84,8
-48.7515,-26.973,26.84,8
-48.7519,-26.9727,26.84,8
-48.7515,-26.9726,26.84,8
-48.7515,-26.9734,26.84,8
-48.7519,-26.9732,26.84,8
-48.7519,-26.9723,26.84,8
-48.7514,-26.9717,26.84,8
-48.7515,-26.9721,26.84,8
-48.7515,-26.9738,26.84,8
-48.7511,-26.974,26.84,8
-48.7496,-26.9706,26.84,8
-48.7503,-26.9758,26.84,8
-48.7507,-26.9755,26.84,8
-48.7503,-26.9762,26.84,8
-48.7511,-26.9749,26.84,8
-48.7511,-26.9745,26.84,8
-48.7507,-26.9751,26.84,8
-48.7521,-26.9769,26.84,8
-48.7525,-26.9771,26.84,8
-48.7516,-26.9771,26.84,8
-48.7507,-26.9768,26.84,8
-48.7503,-26.9766,26.84,8
-48.7512,-26.977,26.84,8
-48.6817,-26.9009,8.12,8
-48.6826,-26.9008,8.5275,8
-48.683,-26.9006,6.403333333333333,8
-48.6821,-26.9006,8.12,8
-48.6808,-26.9009,8.12,8
-48.6804,-26.9007,8.12,8
-48.6813,-26.9007,8.12,8
-48.6826,-26.9021,14.9,8
-48.6826,-26.9025,14.9,8
-48.6826,-26.9012,14.9,8
-48.6826,-26.9017,14.9,8
-48.6852,-26.9011,6.403333333333333,8
-48.6848,-26.9009,6.403333333333333,8
-48.6839,-26.9005,6.403333333333333,8
-48.6839,-26.9009,6.403333333333333,8
-48.6843,-26.9007,6.403333333333333,8
-48.6835,-26.9008,6.403333333333333,8
-48.6827,-26.9033,14.9,8
-48.6827,-26.9029,14.9,8
-48.6827,-26.9037,14.9,8
-48.6823,-26.9052,14.9,8
-48.6827,-26.905,14.9,8
-48.6823,-26.9048,14.9,8
-48.6823,-26.9056,14.9,8
-48.6827,-26.9042,14.9,8
-48.6827,-26.9046,14.9,8
-48.6721,-26.9002,5.04,8
-48.6725,-26.9008,5.04,8
-48.6721,-26.9006,5.04,8
-48.6716,-26.9,5.04,8
-48.6712,-26.8999,5.04,8
-48.6751,-26.8977,8.52,8
-48.6746,-26.8976,8.52,8
-48.6751,-26.8982,8.52,8
-48.6709,-26.903,4.19,8
-48.6713,-26.9036,4.19,8
-48.6709,-26.9034,4.19,8
-48.6713,-26.904,4.19,8
-48.6784,-26.8946,7.87,8
-48.6789,-26.8948,7.87,8
-48.6798,-26.8947,7.87,8
-48.6793,-26.8945,7.87,8
-48.678,-26.8948,7.87,8
-48.6771,-26.8949,7.87,8
-48.6776,-26.8946,7.87,8
-48.6887,-26.9124,10.69,8
-48.6887,-26.9128,10.69,8
-48.6891,-26.9121,10.69,8
-48.6886,-26.9119,10.69,8
-48.6887,-26.9136,10.69,8
-48.6891,-26.9134,10.69,8
-48.6887,-26.9132,10.69,8
-48.6887,-26.914,10.69,8
-48.6891,-26.9125,10.69,8
-48.6891,-26.913,10.69,8
-48.6909,-26.9018,1.53,8
-48.6918,-26.9017,1.53,8
-48.6922,-26.9015,1.53,8
-48.6914,-26.9015,1.53,8
-48.6905,-26.9016,1.53,8
-48.6776,-26.9087,10.423333333333334,8
-48.6776,-26.9082,10.423333333333334,8
-48.6776,-26.9091,10.423333333333334,8
-48.6776,-26.9095,10.423333333333334,8
-48.6777,-26.9099,10.423333333333334,8
-48.6828,-26.9062,14.9,8
-48.6828,-26.9058,14.9,8
-48.6828,-26.9067,14.9,8
-48.6832,-26.9064,14.9,8
-48.6776,-26.9074,9.385,8
-48.6776,-26.9078,9.385,8
-48.6793,-26.9056,6.85,8
-48.6784,-26.9057,6.85,8
-48.6788,-26.9054,6.85,8
-48.6797,-26.9054,6.85,8
-48.6775,-26.9057,7.08,8
-48.6779,-26.9055,6.85,8
-48.6775,-26.9053,7.31,8
-48.6775,-26.9062,7.31,8
-48.6779,-26.9051,7.31,8
-48.6801,-26.9056,6.85,8
-48.6775,-26.9066,7.31,8
-48.6776,-26.907,7.31,8
-48.6773,-26.9114,15.61,8
-48.6773,-26.9118,15.61,8
-48.6772,-26.9093,10.423333333333334,8
-48.6768,-26.91,10.34,8
-48.6772,-26.9097,10.423333333333334,8
-48.6763,-26.9098,10.34,8
-48.6742,-26.9101,7.49,8
-48.6742,-26.9106,8.81,8
-48.6755,-26.9094,10.34,8
-48.675,-26.9092,10.34,8
-48.6759,-26.9096,10.34,8
-48.675,-26.9097,10.34,8
-48.6772,-26.9106,12.0,8
-48.6777,-26.9103,12.0,8
-48.6772,-26.9102,10.4025,8
