x,y,speedKMH,hour
-48.6861,-26.9018,6.808,13
-48.6887,-26.9017,11.7,13
-48.6883,-26.9023,6.808,13
-48.6887,-26.9021,10.595833333333333,13
-48.6879,-26.9022,6.808,13
-48.6887,-26.9013,11.7,13
-48.687,-26.9022,6.808,13
-48.6874,-26.902,6.808,13
-48.6866,-26.902,6.808,13
-48.6817,-26.9009,4.04,13
-48.6826,-26.9004,3.83,13
-48.6821,-26.9002,3.83,13
-48.6826,-26.9,3.83,13
-48.6826,-26.9008,3.935,13
-48.6821,-26.9006,3.935,13
-48.6808,-26.9009,4.04,13
-48.6804,-26.9007,4.04,13
-48.6813,-26.9007,4.04,13
-48.6888,-26.9029,12.575,13
-48.6892,-26.9027,4.21,13
-48.6888,-26.9025,14.248,13
-48.6888,-26.9034,14.248,13
-48.6888,-26.9046,14.248,13
-48.6888,-26.905,14.248,13
-48.6888,-26.9038,14.248,13
-48.6888,-26.9042,14.248,13
-48.6761,-26.9027,5.63,13
-48.6757,-26.9025,5.63,13
-48.6748,-26.9026,5.63,13
-48.6752,-26.9027,5.63,13
-48.6744,-26.9028,5.63,13
-48.6742,-26.899,7.6,13
-48.6738,-26.8989,7.6,13
-48.676,-26.9002,7.6,13
-48.6756,-26.9,7.6,13
-48.6747,-26.8996,7.6,13
-48.6751,-26.8994,7.6,13
-48.6747,-26.8992,7.6,13
-48.6751,-26.8998,7.6,13
-48.6762,-26.9056,12.35,13
-48.6766,-26.9058,12.35,13
-48.6758,-26.9058,12.35,13
-48.6775,-26.9045,9.69,13
-48.6775,-26.9049,9.69,13
-48.6749,-26.9055,12.35,13
-48.6749,-26.9059,12.35,13
-48.6753,-26.9057,12.35,13
-48.6745,-26.9057,12.35,13
-48.6779,-26.9043,9.69,13
-48.6739,-26.9026,5.63,13
-48.682,-26.8952,3.68,13
-48.682,-26.8956,3.68,13
-48.6819,-26.8948,9.095,13
-48.6811,-26.8948,14.51,13
-48.6815,-26.8946,14.51,13
-48.6806,-26.8947,14.51,13
-48.682,-26.8965,3.68,13
-48.682,-26.896,3.68,13
-48.6784,-26.8946,14.51,13
-48.6789,-26.8948,14.51,13
-48.6798,-26.8947,14.51,13
-48.6802,-26.8945,14.51,13
-48.6793,-26.8945,14.51,13
-48.678,-26.8948,14.51,13
-48.6771,-26.8949,14.51,13
-48.6776,-26.8946,14.51,13
-48.6821,-26.8994,3.83,13
-48.6821,-26.8998,3.83,13
-48.6825,-26.8996,3.83,13
-48.689,-26.9088,13.825,13
-48.6894,-26.9085,9.86,13
-48.6885,-26.9086,13.825,13
-48.689,-26.9084,17.79,13
-48.689,-26.9092,17.79,13
-48.6885,-26.909,17.79,13
-48.6877,-26.9087,9.86,13
-48.6881,-26.9088,9.86,13
-48.6872,-26.9089,9.86,13
-48.6899,-26.9096,11.42,13
-48.689,-26.9096,11.42,13
-48.6894,-26.9094,11.42,13
-48.6916,-26.9095,11.42,13
-48.6903,-26.9089,9.86,13
-48.6907,-26.9087,9.86,13
-48.6898,-26.9087,9.86,13
-48.6864,-26.9089,9.86,13
-48.6868,-26.9087,9.86,13
-48.6885,-26.9069,14.153333333333334,13
-48.6889,-26.9059,14.248,13
-48.6889,-26.9054,14.248,13
-48.6889,-26.9063,14.248,13
-48.6885,-26.9078,14.153333333333334,13
-48.6889,-26.9075,14.153333333333334,13
-48.6885,-26.9073,14.153333333333334,13
-48.6885,-26.9082,17.79,13
-48.6889,-26.9079,14.153333333333334,13
-48.6889,-26.9067,14.248,13
-48.6889,-26.9071,14.153333333333334,13
-48.6908,-26.9108,4.79,13
-48.6908,-26.9112,4.79,13
-48.6921,-26.9096,11.42,13
-48.6912,-26.9097,11.42,13
-48.6903,-26.9097,11.42,13
-48.6908,-26.9095,11.42,13
-48.6908,-26.9103,4.79,13
-48.6908,-26.9116,4.79,13
-48.6908,-26.912,4.79,13
-48.694,-26.9022,10.705,13
-48.6931,-26.9022,10.705,13
-48.6936,-26.902,10.705,13
-48.6909,-26.9022,10.705,13
-48.6914,-26.9024,10.705,13
-48.6905,-26.9024,10.705,13
-48.6896,-26.902,10.935,13
-48.6901,-26.9022,10.935,13
-48.6892,-26.9023,10.935,13
-48.6923,-26.9023,10.705,13
-48.6927,-26.9021,10.705,13
-48.6918,-26.9021,10.705,13
-48.6905,-26.9028,4.21,13
-48.6896,-26.9029,4.21,13
-48.6901,-26.9026,4.21,13
-48.6944,-26.902,10.876666666666667,13
-48.6776,-26.9087,9.69,13
-48.6776,-26.9082,9.69,13
-48.6776,-26.9091,12.92,13
-48.6776,-26.9095,12.92,13
-48.6777,-26.9099,12.92,13
-48.6776,-26.9074,9.69,13
-48.6776,-26.9078,9.69,13
-48.6793,-26.9056,12.35,13
-48.6784,-26.9057,12.35,13
-48.6788,-26.9054,12.35,13
-48.6797,-26.9054,12.35,13
-48.6775,-26.9057,11.02,13
-48.6779,-26.9055,12.35,13
-48.6771,-26.9056,12.35,13
-48.6775,-26.9053,9.69,13
-48.6775,-26.9062,9.69,13
-48.6779,-26.9047,9.69,13
-48.6779,-26.9051,9.69,13
-48.6801,-26.9056,12.35,13
-48.6775,-26.9066,9.69,13
-48.6776,-26.907,9.69,13
-48.6773,-26.9114,11.753333333333336,13
-48.6773,-26.9118,11.753333333333336,13
