x,y,speedKMH,hour
-48.6861,-26.9018,7.41,18
-48.6874,-26.9007,2.91,18
-48.6869,-26.9005,2.91,18
-48.687,-26.901,2.91,18
-48.6883,-26.9023,7.41,18
-48.6887,-26.9021,10.0775,18
-48.6879,-26.9022,7.41,18
-48.687,-26.9018,2.91,18
-48.687,-26.9014,2.91,18
-48.687,-26.9022,5.91,18
-48.6874,-26.902,7.41,18
-48.6866,-26.902,7.41,18
-48.6817,-26.9009,10.08,18
-48.6826,-26.9004,13.533333333333333,18
-48.6821,-26.9002,13.533333333333333,18
-48.6826,-26.9,11.245,18
-48.6826,-26.9008,11.398,18
-48.683,-26.9006,8.195,18
-48.6821,-26.9006,12.67,18
-48.6808,-26.9009,10.08,18
-48.68,-26.901,10.08,18
-48.6804,-26.9007,10.08,18
-48.6813,-26.9007,10.08,18
-48.6826,-26.9021,13.533333333333333,18
-48.6826,-26.9025,13.533333333333333,18
-48.6826,-26.9012,13.533333333333333,18
-48.6826,-26.9017,13.533333333333333,18
-48.6852,-26.9011,8.195,18
-48.6848,-26.9009,8.195,18
-48.6839,-26.9005,8.195,18
-48.6839,-26.9009,8.195,18
-48.6843,-26.9007,8.195,18
-48.6835,-26.9008,8.195,18
-48.6827,-26.9033,11.96,18
-48.6827,-26.9029,11.96,18
-48.6827,-26.9037,11.96,18
-48.6827,-26.9042,11.96,18
-48.6912,-26.8973,10.99,18
-48.6916,-26.8975,10.99,18
-48.6908,-26.8976,10.99,18
-48.6899,-26.8976,10.99,18
-48.6903,-26.8974,10.99,18
-48.6895,-26.8975,10.99,18
-48.6895,-26.8987,0.51,18
-48.6904,-26.8987,0.51,18
-48.6899,-26.8985,0.51,18
-48.6934,-26.8974,10.99,18
-48.6925,-26.8975,10.99,18
-48.6921,-26.8973,10.99,18
-48.693,-26.8977,10.99,18
-48.6886,-26.8975,10.99,18
-48.6886,-26.8988,0.51,18
-48.689,-26.8977,10.99,18
-48.6891,-26.8985,0.51,18
-48.6765,-26.9008,9.37,18
-48.676,-26.9006,9.37,18
-48.6769,-26.901,9.37,18
-48.6743,-26.902,5.15,18
-48.6739,-26.9018,5.15,18
-48.6769,-26.9014,9.37,18
-48.6774,-26.902,15.96,18
-48.6791,-26.901,10.08,18
-48.6795,-26.9008,10.08,18
-48.6787,-26.9009,10.08,18
