x,y,speedKMH,hour
-48.7511,-26.9506,6.305,22
-48.7507,-26.9505,6.305,22
-48.7512,-26.9511,6.305,22
-48.7516,-26.9516,6.305,22
-48.7516,-26.9512,6.305,22
-48.7521,-26.9518,6.305,22
-48.7521,-26.9527,6.305,22
-48.7525,-26.9524,6.305,22
-48.7521,-26.9522,6.305,22
-48.7525,-26.9528,6.305,22
-48.7521,-26.9543,6.305,22
-48.7522,-26.9547,6.305,22
-48.7522,-26.9552,6.305,22
-48.7526,-26.9537,6.305,22
-48.7521,-26.9535,6.305,22
-48.7525,-26.9533,6.305,22
-48.7521,-26.9539,6.305,22
-48.6786,-26.9,5.27,22
-48.6791,-26.9002,5.27,22
-48.6782,-26.9003,5.27,22
-48.6778,-26.9001,5.27,22
-48.6795,-26.9,5.27,22
-48.6907,-26.9091,10.03,22
-48.6908,-26.9108,10.03,22
-48.6908,-26.9112,10.03,22
-48.6908,-26.9099,10.03,22
-48.6908,-26.9095,10.03,22
-48.6908,-26.9103,10.03,22
-48.6908,-26.9116,10.03,22
-48.6908,-26.912,10.03,22
-48.6797,-26.905,0.61,22
-48.6801,-26.9052,0.61,22
-48.6792,-26.9052,0.61,22
-48.6784,-26.9048,0.61,22
-48.6784,-26.9053,0.61,22
-48.6788,-26.905,0.61,22
-48.6779,-26.9051,0.61,22
-48.7032,-26.8895,12.79,22
-48.7032,-26.8899,12.79,22
-48.7036,-26.8888,12.79,22
-48.7031,-26.8886,12.79,22
-48.7036,-26.8884,12.79,22
-48.7036,-26.8892,12.79,22
-48.7032,-26.8891,12.79,22
-48.7032,-26.8907,12.79,22
-48.7036,-26.8905,12.79,22
-48.7032,-26.8903,12.79,22
-48.7032,-26.8911,12.79,22
-48.7037,-26.8909,12.79,22
-48.7036,-26.8897,12.79,22
-48.7036,-26.8901,12.79,22
-48.7033,-26.8924,12.79,22
-48.7033,-26.8928,12.79,22
-48.7037,-26.8917,12.79,22
-48.7032,-26.8916,12.79,22
-48.7037,-26.8913,12.79,22
-48.7037,-26.8922,12.79,22
-48.7033,-26.892,12.79,22
-48.7037,-26.8926,12.79,22
-48.7037,-26.893,12.79,22
-48.7001,-26.8882,13.27,22
-48.7001,-26.8886,13.27,22
-48.7001,-26.8878,13.27,22
-48.6992,-26.8874,14.9,22
-48.6987,-26.8872,14.9,22
-48.6992,-26.887,14.9,22
-48.6996,-26.8876,14.9,22
-48.7001,-26.8895,13.27,22
-48.7001,-26.889,13.27,22
-48.7001,-26.8899,13.27,22
-48.6974,-26.8863,14.9,22
-48.6978,-26.886,14.9,22
-48.6974,-26.8859,14.9,22
-48.6978,-26.8865,14.9,22
-48.7002,-26.8911,13.27,22
-48.7002,-26.8915,13.27,22
-48.7006,-26.8905,13.27,22
-48.7001,-26.8903,13.27,22
-48.7006,-26.8909,13.27,22
-48.7002,-26.8907,13.27,22
-48.7002,-26.8924,13.27,22
-48.7006,-26.8921,13.27,22
-48.7002,-26.892,13.27,22
-48.7002,-26.8928,13.27,22
-48.7007,-26.8926,13.27,22
-48.7006,-26.8913,13.27,22
-48.7006,-26.8917,13.27,22
-48.7021,-26.8837,7.32,22
-48.7021,-26.8841,7.32,22
-48.7021,-26.8833,7.32,22
-48.7021,-26.8845,7.32,22
-48.7021,-26.8849,7.32,22
-48.7022,-26.8858,7.32,22
-48.7022,-26.8854,7.32,22
-48.7031,-26.8882,12.79,22
-48.6987,-26.8868,14.9,22
-48.6983,-26.8866,14.9,22
-48.7056,-26.8966,5.91,22
-48.7056,-26.8971,5.91,22
-48.7056,-26.8975,5.91,22
-48.7056,-26.8979,5.91,22
-48.7057,-26.8996,5.91,22
-48.7057,-26.9,5.91,22
-48.7057,-26.8987,5.91,22
-48.7057,-26.8983,5.91,22
-48.7057,-26.8991,5.91,22
-48.7008,-26.8959,13.27,22
-48.7003,-26.8941,13.27,22
-48.7003,-26.8945,13.27,22
-48.7007,-26.8934,13.27,22
-48.7002,-26.8932,13.27,22
-48.7007,-26.893,13.27,22
-48.7007,-26.8938,13.27,22
-48.7003,-26.8936,13.27,22
-48.7003,-26.8953,13.27,22
-48.7007,-26.8951,13.27,22
-48.7003,-26.8949,13.27,22
-48.7003,-26.8957,13.27,22
-48.7008,-26.8955,13.27,22
-48.7007,-26.8942,13.27,22
-48.7007,-26.8947,13.27,22
-48.6951,-26.8845,14.9,22
-48.6956,-26.8843,14.9,22
-48.6965,-26.8851,14.9,22
-48.6969,-26.8857,14.9,22
-48.6965,-26.8855,14.9,22
-48.696,-26.8849,14.9,22
-48.6956,-26.8847,14.9,22
-48.6953,-26.9142,18.17,22
-48.6957,-26.914,18.17,22
-48.6948,-26.9141,18.17,22
-48.6953,-26.9138,18.17,22
-48.6944,-26.9139,18.17,22
-48.694,-26.9137,18.17,22
-48.6909,-26.9124,10.03,22
