x,y,speedKMH,hour
-48.6874,-26.9007,12.965,20
-48.6869,-26.9005,12.965,20
-48.687,-26.901,12.965,20
-48.6874,-26.8999,13.55,20
-48.6873,-26.8995,13.55,20
-48.6874,-26.9003,13.55,20
-48.687,-26.9018,12.965,20
-48.687,-26.9014,12.965,20
-48.687,-26.9022,9.853333333333333,20
-48.6867,-26.9054,12.38,20
-48.6867,-26.9058,12.38,20
-48.6866,-26.9037,8.005,20
-48.687,-26.9035,8.005,20
-48.6866,-26.9033,8.005,20
-48.6866,-26.9041,12.38,20
-48.6871,-26.9039,12.38,20
-48.687,-26.9026,8.005,20
-48.687,-26.903,8.005,20
-48.6866,-26.9045,12.38,20
-48.6867,-26.905,12.38,20
-48.6912,-26.8973,6.23,20
-48.6916,-26.8975,6.23,20
-48.6908,-26.8976,6.23,20
-48.6899,-26.8976,6.23,20
-48.6903,-26.8974,6.23,20
-48.6895,-26.8975,6.23,20
-48.6913,-26.9003,9.09,20
-48.6917,-26.9,9.09,20
-48.6909,-26.9001,9.09,20
-48.6934,-26.8974,6.23,20
-48.6925,-26.8975,6.23,20
-48.6921,-26.8973,6.23,20
-48.693,-26.8977,6.23,20
-48.6877,-26.898,13.55,20
-48.6877,-26.8984,13.55,20
-48.6886,-26.8975,6.23,20
-48.6878,-26.8988,13.55,20
-48.6878,-26.8992,13.55,20
-48.689,-26.8977,6.23,20
-48.6761,-26.9027,12.185,20
-48.6765,-26.9025,12.185,20
-48.6757,-26.9025,12.185,20
-48.6748,-26.9026,12.185,20
-48.6752,-26.9027,12.185,20
-48.6744,-26.9028,12.185,20
-48.6729,-26.8998,5.74,20
-48.6721,-26.8994,5.74,20
-48.672,-26.899,5.74,20
-48.6725,-26.8996,5.74,20
-48.6774,-26.9028,12.185,20
-48.677,-26.9026,12.185,20
-48.6779,-26.903,12.185,20
-48.6735,-26.9029,13.23,20
-48.6739,-26.9026,12.185,20
-48.6899,-26.9096,11.25,20
-48.689,-26.9096,11.25,20
-48.6894,-26.9094,11.25,20
-48.6911,-26.9076,7.01,20
-48.692,-26.9075,7.01,20
-48.6924,-26.9073,7.01,20
-48.6916,-26.9074,7.01,20
-48.6903,-26.9077,7.01,20
-48.6894,-26.9077,7.01,20
-48.6898,-26.9075,7.01,20
-48.6907,-26.9074,7.01,20
-48.6916,-26.9095,10.525,20
-48.6871,-26.906,12.38,20
-48.6889,-26.9075,7.01,20
-48.6894,-26.9073,7.01,20
-48.6921,-26.9096,10.525,20
-48.6912,-26.9097,10.525,20
-48.6903,-26.9097,11.25,20
-48.6908,-26.9095,10.525,20
-48.6939,-26.9001,9.09,20
-48.6931,-26.9002,9.09,20
-48.6922,-26.9002,9.09,20
-48.6926,-26.9,9.09,20
-48.6935,-26.8999,9.09,20
-48.6976,-26.9049,12.74,20
-48.6976,-26.9057,12.74,20
-48.6976,-26.9053,12.74,20
-48.6976,-26.9061,12.74,20
-48.6793,-26.9056,6.51,20
-48.6784,-26.9057,6.51,20
-48.6788,-26.9054,6.51,20
-48.6797,-26.9054,6.51,20
-48.6775,-26.9057,6.51,20
-48.6779,-26.9055,6.51,20
-48.6801,-26.9056,6.51,20
-48.6825,-26.9111,5.67,20
-48.6829,-26.9108,5.67,20
-48.6821,-26.9109,5.67,20
-48.6812,-26.9109,5.67,20
-48.6816,-26.9111,5.67,20
-48.6808,-26.9112,5.67,20
-48.6742,-26.9101,9.83,20
-48.7054,-26.8908,11.87,20
-48.7054,-26.8912,11.87,20
-48.7054,-26.89,11.87,20
-48.7054,-26.8895,11.87,20
-48.7054,-26.8904,11.87,20
-48.7054,-26.8916,11.87,20
-48.7054,-26.8921,11.87,20
-48.7027,-26.8897,13.09,20
-48.7023,-26.8895,13.09,20
-48.7027,-26.8893,13.09,20
-48.7028,-26.8901,13.09,20
-48.7023,-26.8899,13.09,20
-48.701,-26.8894,15.19,20
-48.701,-26.8898,15.19,20
-48.7023,-26.8887,13.09,20
-48.7027,-26.8885,13.09,20
-48.7023,-26.8883,13.09,20
-48.7023,-26.8891,13.09,20
-48.7027,-26.8889,13.09,20
-48.7028,-26.8905,13.09,20
-48.7028,-26.891,9.595,20
