x,y,speedKMH,hour
-48.6896,-26.9008,5.23,14
-48.6887,-26.9008,5.23,14
-48.6891,-26.9006,5.23,14
-48.6817,-26.9009,5.19,14
-48.6826,-26.9008,5.19,14
-48.6821,-26.9006,5.19,14
-48.6808,-26.9009,5.19,14
-48.6804,-26.9007,5.19,14
-48.6813,-26.9007,5.19,14
-48.69,-26.9006,5.23,14
-48.6752,-26.9007,6.37,14
-48.6747,-26.9005,6.37,14
-48.6752,-26.9011,6.37,14
-48.6747,-26.9009,6.37,14
-48.6734,-26.8995,6.37,14
-48.6738,-26.8997,6.37,14
-48.6743,-26.9003,6.37,14
-48.6738,-26.9001,6.37,14
-48.6775,-26.9045,9.64,14
-48.6775,-26.9049,9.64,14
-48.6779,-26.903,9.64,14
-48.6779,-26.9038,9.64,14
-48.6779,-26.9034,9.64,14
-48.6779,-26.9043,9.64,14
-48.6899,-26.9096,9.38,14
-48.689,-26.9096,9.38,14
-48.6894,-26.9094,9.38,14
-48.6903,-26.9077,5.55,14
-48.6894,-26.9077,5.55,14
-48.6898,-26.9075,5.55,14
-48.6907,-26.9074,5.55,14
-48.6916,-26.9095,9.776666666666666,14
-48.6889,-26.9075,5.55,14
-48.6894,-26.9073,5.55,14
-48.6921,-26.9096,9.776666666666666,14
-48.6912,-26.9097,9.776666666666666,14
-48.6903,-26.9097,9.38,14
-48.6908,-26.9095,9.776666666666666,14
-48.6941,-26.9047,17.66,14
-48.6905,-26.902,14.54,14
-48.6905,-26.9024,14.54,14
-48.6905,-26.9012,14.54,14
-48.6904,-26.9007,9.885,14
-48.6905,-26.9016,14.54,14
-48.6905,-26.9028,14.54,14
-48.6905,-26.9032,14.54,14
-48.6941,-26.9064,17.66,14
-48.6937,-26.9062,17.66,14
-48.6941,-26.9059,17.66,14
-48.6942,-26.9068,17.66,14
-48.6937,-26.9066,17.66,14
-48.6937,-26.9053,17.66,14
-48.6941,-26.9051,17.66,14
-48.6937,-26.9049,17.66,14
-48.6937,-26.9058,17.66,14
-48.6941,-26.9055,17.66,14
-48.6942,-26.9072,17.66,14
-48.6942,-26.9076,17.66,14
-48.6937,-26.907,17.66,14
-48.6937,-26.9074,17.66,14
-48.6906,-26.9049,14.54,14
-48.6906,-26.9053,14.54,14
-48.6906,-26.9041,14.54,14
-48.6905,-26.9037,14.54,14
-48.6906,-26.9045,14.54,14
-48.6776,-26.9087,11.62,14
-48.6776,-26.9082,10.63,14
-48.6776,-26.9091,11.62,14
-48.6776,-26.9095,11.62,14
-48.6777,-26.9099,11.62,14
-48.6776,-26.9074,10.63,14
-48.6776,-26.9078,10.63,14
-48.6775,-26.9057,10.63,14
-48.6775,-26.9053,10.63,14
-48.6775,-26.9062,10.63,14
-48.6779,-26.9047,9.64,14
-48.6779,-26.9051,10.63,14
-48.6775,-26.9066,10.63,14
-48.6776,-26.907,10.63,14
-48.6772,-26.9093,11.62,14
-48.6772,-26.9097,11.62,14
-48.6772,-26.9102,11.62,14
-48.7032,-26.8895,8.8,14
-48.7032,-26.8899,8.8,14
-48.7036,-26.8888,8.8,14
-48.7031,-26.8886,8.8,14
-48.7036,-26.8884,8.8,14
-48.7036,-26.8892,8.8,14
-48.7032,-26.8891,8.8,14
-48.7032,-26.8907,8.8,14
-48.7036,-26.8905,8.8,14
-48.7032,-26.8903,8.8,14
-48.7036,-26.8897,8.8,14
-48.7036,-26.8901,8.8,14
-48.7001,-26.8882,2.64,14
-48.7001,-26.8886,2.64,14
-48.7005,-26.888,11.1,14
-48.7009,-26.8877,11.1,14
-48.7001,-26.8878,8.28,14
-48.6992,-26.8874,11.1,14
-48.6987,-26.8872,11.1,14
-48.6992,-26.887,11.1,14
-48.6996,-26.8876,11.1,14
-48.7001,-26.8895,2.64,14
-48.7001,-26.889,2.64,14
-48.7031,-26.8882,8.8,14
-48.7036,-26.888,8.8,14
-48.7014,-26.8879,11.1,14
-48.6987,-26.8868,11.1,14
-48.6983,-26.8866,11.1,14
-48.7056,-26.8966,10.35,14
-48.7056,-26.8971,10.35,14
-48.7056,-26.8975,10.35,14
-48.7056,-26.8979,10.35,14
-48.7057,-26.8996,10.35,14
-48.7057,-26.9,10.35,14
-48.7053,-26.8998,11.25,14
-48.7057,-26.8987,10.35,14
-48.7057,-26.8983,10.35,14
-48.7057,-26.8991,10.35,14
-48.7053,-26.9006,11.25,14
-48.7053,-26.9002,11.25,14
-48.7053,-26.9011,11.25,14
-48.6652,-26.9036,8.37,14
-48.6652,-26.904,8.37,14
-48.6744,-26.8917,4.65,14
-48.6586,-26.9034,2.42,14
-48.6565,-26.9037,7.03,14
-48.6569,-26.9035,7.03,14
-48.656,-26.904,7.03,14
-48.6757,-26.8897,4.65,14
-48.6752,-26.8904,4.65,14
-48.6757,-26.8902,4.65,14
-48.6748,-26.8906,4.65,14
-48.6744,-26.8913,4.65,14
-48.6748,-26.8911,4.65,14
-48.6914,-26.9164,13.7,14
-48.6923,-26.9163,13.7,14
-48.6927,-26.9161,13.7,14
-48.6919,-26.9161,13.7,14
-48.6901,-26.9162,13.7,14
-48.691,-26.9162,13.7,14
-48.6905,-26.916,13.7,14
-48.6949,-26.9161,13.7,14
-48.6953,-26.9159,13.7,14
-48.6945,-26.916,13.7,14
-48.6936,-26.916,13.7,14
-48.694,-26.9162,13.7,14
-48.6932,-26.9163,13.7,14
-48.6892,-26.9163,13.7,14
-48.6884,-26.9163,13.7,14
-48.6888,-26.9161,13.7,14
-48.6897,-26.9161,13.7,14
-48.6875,-26.9164,13.7,14
-48.6879,-26.9162,13.7,14
-48.687,-26.9162,13.7,14
-48.6862,-26.9163,13.7,14
-48.6866,-26.9165,13.7,14
-48.6857,-26.9165,13.7,14
-48.7004,-26.9093,13.25,14
-48.7008,-26.9099,13.25,14
-48.7004,-26.9097,13.25,14
-48.7008,-26.9095,13.25,14
-48.7008,-26.9103,13.25,14
-48.7004,-26.9102,13.25,14
-48.6942,-26.9093,12.536666666666667,14
-48.6938,-26.9091,17.66,14
-48.6942,-26.9089,17.66,14
-48.6947,-26.9095,9.975,14
-48.6938,-26.9095,12.536666666666667,14
-48.6929,-26.9096,9.975,14
-48.6934,-26.9093,9.975,14
-48.6925,-26.9094,9.776666666666666,14
-48.6938,-26.9083,17.66,14
-48.6942,-26.908,17.66,14
-48.6938,-26.9079,17.66,14
-48.6938,-26.9087,17.66,14
-48.6942,-26.9085,17.66,14
-48.6956,-26.9094,9.975,14
-48.6951,-26.9092,9.975,14
-48.6938,-26.9099,17.66,14
-48.6938,-26.9104,17.66,14
-48.7004,-26.9118,13.25,14
-48.7009,-26.9116,13.25,14
-48.7004,-26.9114,13.25,14
-48.7005,-26.9122,13.25,14
-48.7009,-26.912,13.25,14
-48.7008,-26.9108,13.25,14
-48.7009,-26.9112,13.25,14
-48.7004,-26.9106,13.25,14
-48.7004,-26.911,13.25,14
-48.7009,-26.9128,13.25,14
-48.7005,-26.9127,13.25,14
-48.7009,-26.9124,13.25,14
-48.7009,-26.9133,13.25,14
-48.7005,-26.9131,13.25,14
-48.6939,-26.912,17.66,14
-48.6939,-26.9124,17.66,14
-48.6939,-26.9112,17.66,14
-48.6939,-26.9108,17.66,14
-48.6939,-26.9116,17.66,14
-48.6939,-26.9129,17.66,14
-48.6939,-26.9133,17.66,14
-48.7054,-26.9023,11.25,14
-48.7054,-26.9027,11.25,14
-48.7053,-26.9015,11.25,14
-48.7053,-26.9019,11.25,14
-48.7054,-26.9031,11.25,14
-48.6958,-26.9161,13.7,14
-48.7005,-26.9135,13.25,14
-48.6697,-26.9079,8.33,14
-48.6702,-26.9077,8.33,14
-48.6697,-26.9075,8.33,14
-48.6702,-26.9081,8.33,14
-48.6701,-26.9068,8.33,14
-48.6701,-26.9073,8.33,14
-48.6697,-26.9067,8.33,14
-48.6697,-26.9071,8.33,14
-48.6702,-26.9089,8.33,14
-48.6702,-26.9085,8.33,14
-48.6702,-26.9093,8.33,14
-48.6697,-26.9058,8.33,14
-48.6701,-26.9064,8.33,14
-48.6697,-26.9062,8.33,14
-48.6702,-26.9098,8.33,14
-48.6563,-26.9115,8.963333333333333,14
-48.6567,-26.9112,6.395,14
-48.6559,-26.9113,8.963333333333333,14
-48.6563,-26.9111,7.936,14
-48.6545,-26.9103,8.847777777777777,14
-48.6549,-26.9101,10.7025,14
-48.6541,-26.9101,7.63,14
-48.6545,-26.9107,8.771818181818183,14
-48.655,-26.9105,9.175,14
-48.6541,-26.9106,7.668571428571428,14
-48.6549,-26.9093,10.7025,14
-48.6549,-26.9097,10.7025,14
-48.6536,-26.9104,7.668571428571428,14
-48.6554,-26.9111,7.668571428571428,14
-48.655,-26.9109,7.668571428571428,14
-48.6558,-26.9109,7.936,14
-48.6554,-26.9107,7.668571428571428,14
-48.6565,-26.9161,7.19,14
-48.656,-26.9159,7.19,14
-48.6635,-26.9054,8.37,14
-48.6639,-26.9051,8.37,14
-48.6635,-26.9058,8.37,14
-48.664,-26.9055,8.37,14
-48.6644,-26.9045,8.37,14
-48.6648,-26.9042,8.37,14
-48.6644,-26.9049,8.37,14
-48.6557,-26.9054,11.2,14
-48.6557,-26.9059,11.2,14
-48.6574,-26.9066,3.35,14
-48.6566,-26.9066,3.35,14
-48.657,-26.9064,3.35,14
-48.6561,-26.9065,3.35,14
-48.6604,-26.9045,2.695,14
-48.66,-26.9043,2.695,14
-48.6591,-26.904,2.42,14
-48.6587,-26.9038,2.42,14
-48.6591,-26.9036,2.42,14
-48.6595,-26.9042,2.695,14
-48.6609,-26.9051,2.97,14
-48.6613,-26.9049,2.97,14
-48.6609,-26.9047,2.695,14
-48.6578,-26.9174,7.19,14
-48.6578,-26.917,7.19,14
-48.6569,-26.9162,7.19,14
-48.6574,-26.9168,7.19,14
-48.6569,-26.9167,7.19,14
-48.7279,-26.8588,31.74,14
-48.7279,-26.8592,31.74,14
-48.7278,-26.8572,31.74,14
-48.7274,-26.857,31.74,14
-48.7278,-26.8567,31.74,14
-48.7278,-26.8576,31.74,14
-48.7274,-26.8574,31.74,14
-48.7279,-26.858,31.74,14
-48.7279,-26.8584,31.74,14
-48.7273,-26.8549,31.74,14
-48.7273,-26.8553,31.74,14
-48.7274,-26.8561,31.74,14
-48.7273,-26.8557,31.74,14
-48.7274,-26.8566,31.74,14
-48.7279,-26.8601,31.74,14
-48.7284,-26.8598,31.74,14
-48.7279,-26.8597,31.74,14
-48.7284,-26.8603,31.74,14
-48.7284,-26.8611,31.74,14
-48.7284,-26.8607,31.74,14
-48.7284,-26.8615,31.74,14
-48.7288,-26.8613,31.74,14
-48.7359,-26.8518,14.88,14
-48.7359,-26.8514,14.88,14
-48.7273,-26.854,31.74,14
-48.7273,-26.8545,31.74,14
-48.7258,-26.8502,31.74,14
-48.7258,-26.8497,31.74,14
-48.7259,-26.8506,31.74,14
-48.7254,-26.8491,31.74,14
-48.7249,-26.849,31.74,14
-48.7254,-26.8496,31.74,14
-48.7263,-26.8512,31.74,14
-48.7263,-26.8508,31.74,14
-48.7263,-26.8516,31.74,14
-48.7236,-26.848,31.74,14
-48.724,-26.8478,31.74,14
-48.7236,-26.8476,31.74,14
-48.724,-26.8482,31.74,14
-48.7245,-26.8488,31.74,14
-48.7268,-26.8522,31.74,14
-48.7268,-26.8518,31.74,14
-48.7268,-26.8526,31.74,14
-48.7273,-26.8532,31.74,14
-48.7268,-26.853,31.74,14
-48.7272,-26.8528,31.74,14
