x,y,speedKMH,hour
-48.6887,-26.9,11.81,10
-48.6891,-26.9002,11.81,10
-48.6817,-26.9009,4.48,10
-48.6826,-26.9008,5.665,10
-48.683,-26.9006,6.85,10
-48.6821,-26.9006,4.48,10
-48.6808,-26.9009,4.48,10
-48.6804,-26.9007,4.48,10
-48.6813,-26.9007,4.48,10
-48.6852,-26.9011,6.85,10
-48.6848,-26.9009,6.85,10
-48.6839,-26.9005,6.85,10
-48.6839,-26.9009,6.85,10
-48.6843,-26.9007,6.85,10
-48.6835,-26.9008,6.85,10
-48.6912,-26.8973,10.97,10
-48.6916,-26.8975,10.97,10
-48.6908,-26.8976,10.97,10
-48.6899,-26.8976,10.97,10
-48.6903,-26.8974,10.97,10
-48.6895,-26.8975,10.97,10
-48.6913,-26.9003,11.81,10
-48.6917,-26.9,11.81,10
-48.6909,-26.9001,11.81,10
-48.69,-26.9001,11.81,10
-48.6904,-26.8999,11.81,10
-48.6895,-26.9,11.81,10
-48.6934,-26.8974,10.97,10
-48.6925,-26.8975,10.97,10
-48.6921,-26.8973,10.97,10
-48.693,-26.8977,10.97,10
-48.6886,-26.8975,10.97,10
-48.689,-26.8977,10.97,10
-48.6765,-26.9008,10.54,10
-48.676,-26.9006,10.54,10
-48.6769,-26.901,10.54,10
-48.6774,-26.9016,10.54,10
-48.6769,-26.9014,10.54,10
-48.6774,-26.9011,10.54,10
-48.6742,-26.899,10.54,10
-48.6738,-26.8989,10.54,10
-48.676,-26.9002,10.54,10
-48.6756,-26.9,10.54,10
-48.6747,-26.8996,10.54,10
-48.6751,-26.8994,10.54,10
-48.6747,-26.8992,10.54,10
-48.6751,-26.8998,10.54,10
-48.6778,-26.9017,10.54,10
-48.6713,-26.904,9.23,10
-48.6718,-26.9046,9.23,10
-48.6714,-26.9045,9.23,10
-48.6899,-26.9096,8.02,10
-48.689,-26.9096,8.02,10
-48.6894,-26.9094,8.02,10
-48.6916,-26.9095,9.235,10
-48.6833,-26.9085,5.1,10
-48.6921,-26.9096,9.235,10
-48.6912,-26.9097,9.235,10
-48.6903,-26.9097,8.02,10
-48.6908,-26.9095,9.235,10
-48.6939,-26.9001,11.81,10
-48.6931,-26.9002,11.81,10
-48.6922,-26.9002,11.81,10
-48.6926,-26.9,11.81,10
-48.6935,-26.8999,11.81,10
-48.6776,-26.9091,13.13,10
-48.6776,-26.9095,13.13,10
-48.6777,-26.9099,13.13,10
-48.6758,-26.9075,6.33,10
-48.6758,-26.9079,6.33,10
-48.6763,-26.9077,6.33,10
-48.6754,-26.9078,6.33,10
-48.6745,-26.9074,6.33,10
-48.6741,-26.9072,6.33,10
-48.675,-26.9076,6.33,10
-48.6767,-26.9083,6.33,10
