x,y,speedKMH,hour
-48.6874,-26.9007,15.27,16
-48.6869,-26.9005,15.27,16
-48.687,-26.901,15.27,16
-48.6874,-26.8999,15.27,16
-48.6873,-26.8995,15.27,16
-48.6874,-26.9003,15.27,16
-48.6887,-26.9021,11.93,16
-48.687,-26.9018,15.27,16
-48.687,-26.9014,15.27,16
-48.687,-26.9022,15.27,16
-48.6826,-26.9008,7.23,16
-48.683,-26.9006,7.23,16
-48.6852,-26.9011,7.23,16
-48.6848,-26.9009,7.23,16
-48.6839,-26.9005,7.23,16
-48.6839,-26.9009,7.23,16
-48.6843,-26.9007,7.23,16
-48.6835,-26.9008,7.23,16
-48.6867,-26.9054,15.27,16
-48.6888,-26.9029,11.93,16
-48.6888,-26.9025,11.93,16
-48.6888,-26.9034,11.93,16
-48.6866,-26.9037,15.27,16
-48.687,-26.9035,15.27,16
-48.6866,-26.9033,15.27,16
-48.6866,-26.9041,15.27,16
-48.6871,-26.9039,15.27,16
-48.687,-26.9026,15.27,16
-48.687,-26.903,15.27,16
-48.6888,-26.9046,11.93,16
-48.6888,-26.905,11.93,16
-48.6888,-26.9038,11.93,16
-48.6888,-26.9042,11.93,16
-48.6866,-26.9045,15.27,16
-48.6867,-26.905,15.27,16
-48.6795,-26.8987,11.63,16
-48.6773,-26.8999,13.82,16
-48.6773,-26.8995,13.82,16
-48.6773,-26.9003,13.82,16
-48.6778,-26.9001,13.82,16
-48.6786,-26.8988,11.63,16
-48.6777,-26.8988,11.63,16
-48.6781,-26.8986,11.63,16
-48.6773,-26.9007,13.82,16
-48.6778,-26.9005,13.82,16
-48.6734,-26.8995,0.66,16
-48.6729,-26.8993,0.66,16
-48.6725,-26.8992,0.66,16
-48.676,-26.8985,13.82,16
-48.6755,-26.8983,13.82,16
-48.6738,-26.8984,10.355,16
-48.6742,-26.899,10.355,16
-48.6738,-26.8989,10.355,16
-48.6751,-26.8977,13.82,16
-48.6746,-26.8976,13.82,16
-48.6751,-26.8982,13.82,16
-48.6755,-26.8979,13.82,16
-48.676,-26.9002,10.355,16
-48.6756,-26.9,10.355,16
-48.6773,-26.8986,11.63,16
-48.6764,-26.8987,13.82,16
-48.6768,-26.8985,11.63,16
-48.6769,-26.8993,13.82,16
-48.6764,-26.8991,13.82,16
-48.6747,-26.8996,10.355,16
-48.6751,-26.8994,10.355,16
-48.6747,-26.8992,10.355,16
-48.6751,-26.8998,10.355,16
-48.6816,-26.8984,11.63,16
-48.6821,-26.8985,11.63,16
-48.6812,-26.8986,11.63,16
-48.6803,-26.8987,11.63,16
-48.6808,-26.8984,11.63,16
-48.6799,-26.8985,11.63,16
-48.679,-26.8985,11.63,16
-48.6881,-26.9097,11.69,16
-48.6886,-26.9094,11.69,16
-48.6877,-26.9095,11.69,16
-48.6868,-26.9095,11.69,16
-48.6873,-26.9097,11.69,16
-48.6864,-26.9098,11.69,16
-48.6899,-26.9096,11.69,16
-48.689,-26.9096,11.69,16
-48.6894,-26.9094,11.69,16
-48.6859,-26.9096,11.69,16
-48.6889,-26.9059,11.93,16
-48.6889,-26.9054,11.93,16
-48.6889,-26.9063,11.93,16
-48.6886,-26.9115,10.12,16
-48.6886,-26.9119,10.12,16
-48.6878,-26.9116,10.12,16
-48.6873,-26.9114,10.12,16
-48.6882,-26.9118,10.12,16
-48.6908,-26.9108,5.55,16
-48.6908,-26.9112,5.55,16
-48.6903,-26.9097,11.69,16
-48.6908,-26.9095,11.69,16
-48.6908,-26.9103,5.55,16
-48.6908,-26.9116,5.55,16
-48.6908,-26.912,5.55,16
-48.686,-26.9109,10.12,16
-48.6855,-26.9107,10.12,16
-48.6869,-26.9112,10.12,16
-48.6864,-26.911,10.12,16
-48.694,-26.9034,14.44,16
-48.6936,-26.9033,14.44,16
-48.694,-26.903,14.44,16
-48.6941,-26.9039,14.44,16
-48.6936,-26.9037,14.44,16
-48.6936,-26.9024,14.44,16
-48.694,-26.9022,14.44,16
-48.6936,-26.9028,14.44,16
-48.694,-26.9026,14.44,16
-48.6941,-26.9043,14.44,16
-48.6941,-26.9047,14.44,16
-48.6936,-26.9041,14.44,16
-48.6936,-26.9045,14.44,16
-48.6984,-26.9019,7.64,16
-48.6984,-26.9023,7.64,16
-48.6941,-26.9064,14.44,16
-48.6937,-26.9062,14.44,16
-48.6941,-26.9059,14.44,16
-48.6942,-26.9068,14.44,16
-48.6937,-26.9066,14.44,16
-48.6937,-26.9053,14.44,16
-48.6941,-26.9051,14.44,16
-48.6937,-26.9049,14.44,16
-48.6937,-26.9058,14.44,16
-48.6941,-26.9055,14.44,16
-48.6942,-26.9072,14.44,16
-48.6937,-26.907,14.44,16
-48.6937,-26.9074,14.44,16
-48.6984,-26.9036,7.64,16
-48.6984,-26.904,7.64,16
-48.6985,-26.9048,7.64,16
-48.6984,-26.9044,7.64,16
-48.6776,-26.9087,7.69,16
-48.6776,-26.9082,7.69,16
-48.6776,-26.9091,7.69,16
-48.6776,-26.9095,7.69,16
-48.6777,-26.9099,7.69,16
-48.6758,-26.9075,10.15,16
-48.6758,-26.9079,10.15,16
-48.6763,-26.9077,10.15,16
-48.6754,-26.9078,10.15,16
-48.6745,-26.9074,10.15,16
-48.6741,-26.9072,10.15,16
-48.675,-26.9076,10.15,16
-48.6767,-26.9083,10.15,16
-48.6763,-26.9081,10.15,16
-48.6772,-26.9081,10.15,16
-48.6767,-26.9079,10.15,16
-48.6773,-26.9114,6.953333333333333,16
-48.6773,-26.9118,6.4775,16
-48.6772,-26.9093,7.69,16
-48.6772,-26.9097,7.69,16
-48.6764,-26.9119,5.05,16
-48.676,-26.9117,5.05,16
-48.6772,-26.9106,7.335,16
-48.6777,-26.9103,7.335,16
-48.6772,-26.9102,7.335,16
-48.6773,-26.911,6.953333333333333,16
-48.6751,-26.9113,5.05,16
-48.6746,-26.9112,5.05,16
-48.6755,-26.9115,5.05,16
-48.7001,-26.8882,13.25,16
-48.7001,-26.8886,13.25,16
-48.7,-26.8874,9.03,16
-48.7005,-26.888,10.72,16
-48.7009,-26.8877,10.72,16
-48.7001,-26.8878,10.5075,16
-48.6992,-26.8874,9.593333333333334,16
-48.6996,-26.8872,9.03,16
-48.6987,-26.8872,10.72,16
-48.6992,-26.887,9.593333333333334,16
-48.6996,-26.8876,9.593333333333334,16
-48.7001,-26.8895,13.25,16
-48.7001,-26.889,13.25,16
-48.7001,-26.8899,13.25,16
-48.6974,-26.8863,10.72,16
-48.6978,-26.886,9.593333333333334,16
-48.6974,-26.8859,10.72,16
-48.6978,-26.8865,9.593333333333334,16
-48.7002,-26.8911,13.25,16
-48.7002,-26.8915,13.25,16
-48.7006,-26.8905,13.25,16
-48.7001,-26.8903,13.25,16
-48.7006,-26.8909,13.25,16
