x,y,speedKMH,hour
-48.6796,-26.9156,3.23,0
-48.68,-26.9158,3.23,0
-48.6792,-26.9159,3.23,0
-48.6783,-26.9159,3.23,0
-48.6787,-26.9157,3.23,0
-48.6779,-26.9158,3.23,0
-48.6728,-26.9071,7.93,0
-48.6728,-26.9075,7.93,0
-48.6728,-26.9092,7.93,0
-48.6733,-26.9089,7.93,0
-48.6728,-26.9088,7.93,0
-48.6728,-26.9096,7.93,0
-48.6733,-26.9094,7.93,0
-48.6728,-26.9079,7.93,0
-48.6728,-26.9083,7.93,0
-48.6733,-26.9102,7.93,0
-48.6729,-26.91,7.93,0
-48.6733,-26.9098,7.93,0
-48.6733,-26.9106,7.93,0
-48.6734,-26.9119,7.93,0
-48.6734,-26.9123,7.93,0
-48.6733,-26.911,7.93,0
-48.6733,-26.9114,7.93,0
-48.7481,-26.8737,6.74,0
-48.748,-26.8732,6.74,0
-48.7481,-26.8741,6.74,0
-48.7476,-26.8726,6.74,0
-48.748,-26.8724,6.74,0
-48.7476,-26.8731,6.74,0
-48.748,-26.8728,6.74,0
-48.7481,-26.8745,6.74,0
-48.7481,-26.8749,6.74,0
-48.7481,-26.8753,6.74,0
-48.7097,-26.9522,11.34,0
-48.7097,-26.9526,11.34,0
-48.7105,-26.9505,11.34,0
-48.7105,-26.9509,11.34,0
-48.7105,-26.9497,11.34,0
-48.7105,-26.9492,11.34,0
-48.7105,-26.9501,11.34,0
-48.7101,-26.9516,11.34,0
-48.7101,-26.9511,11.34,0
-48.7097,-26.9518,11.34,0
-48.7097,-26.9531,11.34,0
-48.7117,-26.9456,11.34,0
-48.7112,-26.9463,11.34,0
-48.7117,-26.946,11.34,0
-48.7104,-26.9476,11.34,0
-48.7104,-26.948,11.34,0
-48.7108,-26.9465,11.34,0
-48.7104,-26.9472,11.34,0
-48.7108,-26.9469,11.34,0
-48.7104,-26.9484,11.34,0
-48.7105,-26.9488,11.34,0
-48.6887,-26.9021,13.92,7
-48.6817,-26.9009,8.876666666666667,7
-48.6826,-26.9004,9.42,7
-48.6821,-26.9002,9.42,7
-48.6826,-26.9,9.42,7
-48.6826,-26.9008,8.56,7
-48.683,-26.9006,8.433333333333334,7
-48.6821,-26.9006,9.148333333333333,7
-48.6808,-26.9009,8.876666666666667,7
-48.6804,-26.9007,8.876666666666667,7
-48.6813,-26.9007,8.876666666666667,7
-48.6826,-26.9012,7.8,7
-48.6826,-26.9017,7.8,7
-48.6852,-26.9011,8.433333333333334,7
-48.6848,-26.9009,8.433333333333334,7
-48.6839,-26.9005,8.433333333333334,7
-48.6839,-26.9009,8.433333333333334,7
-48.6843,-26.9007,8.433333333333334,7
-48.6835,-26.9008,8.433333333333334,7
-48.6888,-26.9029,5.23,7
-48.6892,-26.9027,5.23,7
-48.6888,-26.9034,11.46,7
-48.6892,-26.9031,11.46,7
-48.6892,-26.9035,11.46,7
-48.6912,-26.8973,13.74,7
-48.6916,-26.8975,13.74,7
-48.6908,-26.8976,13.74,7
-48.6899,-26.8976,13.74,7
-48.6903,-26.8974,13.74,7
-48.6895,-26.8975,13.74,7
-48.6934,-26.8974,13.74,7
-48.6925,-26.8975,13.74,7
-48.6921,-26.8973,13.74,7
-48.693,-26.8977,13.74,7
-48.6886,-26.8975,13.74,7
-48.689,-26.8977,13.74,7
-48.6738,-26.8984,12.58,7
-48.6742,-26.899,12.58,7
-48.6738,-26.8989,12.58,7
-48.676,-26.9002,12.58,7
-48.6756,-26.9,12.58,7
-48.6747,-26.8996,12.58,7
-48.6751,-26.8994,12.58,7
-48.6747,-26.8992,12.58,7
-48.6751,-26.8998,12.58,7
-48.6735,-26.9029,6.105,7
-48.673,-26.9027,6.105,7
-48.6713,-26.9028,6.105,7
-48.6722,-26.9027,6.105,7
-48.6726,-26.9025,6.105,7
-48.6717,-26.9025,6.105,7
-48.6784,-26.8938,9.73,7
-48.6793,-26.8937,9.73,7
-48.6797,-26.8935,9.73,7
-48.6788,-26.8935,9.73,7
-48.6775,-26.8938,9.73,7
-48.6771,-26.8936,9.73,7
-48.678,-26.8936,9.73,7
-48.6819,-26.8927,4.3,7
-48.6819,-26.8935,9.73,7
-48.6815,-26.8938,9.73,7
-48.6823,-26.8925,4.3,7
-48.6827,-26.8922,4.3,7
-48.6806,-26.8934,9.73,7
-48.681,-26.8936,9.73,7
-48.6802,-26.8936,9.73,7
-48.6821,-26.8981,10.23,7
-48.6821,-26.8985,10.23,7
-48.682,-26.8973,10.23,7
-48.682,-26.8977,10.23,7
-48.6821,-26.8994,9.42,7
-48.6825,-26.8991,10.23,7
-48.6821,-26.899,10.23,7
-48.6821,-26.8998,9.42,7
-48.6825,-26.8996,9.42,7
-48.6886,-26.9111,4.44,7
-48.6916,-26.9095,9.43,7
-48.6833,-26.9081,8.91,7
-48.6833,-26.9085,8.91,7
-48.6886,-26.9115,9.38,7
-48.6891,-26.9113,4.44,7
-48.6886,-26.9119,9.38,7
-48.6878,-26.9116,9.38,7
-48.6873,-26.9114,9.38,7
-48.6882,-26.9118,9.38,7
-48.6908,-26.9112,4.44,7
-48.6921,-26.9096,9.43,7
-48.6899,-26.9112,4.44,7
-48.6904,-26.911,4.44,7
-48.6895,-26.911,4.44,7
-48.6912,-26.9097,9.43,7
-48.6908,-26.9095,9.43,7
-48.686,-26.9109,9.38,7
-48.6855,-26.9107,9.38,7
-48.6869,-26.9112,9.38,7
-48.6864,-26.911,9.38,7
-48.6936,-26.9033,11.46,7
-48.694,-26.903,11.46,7
-48.6927,-26.9033,11.46,7
-48.6932,-26.9031,11.46,7
-48.6923,-26.9031,11.46,7
-48.694,-26.9022,13.92,7
-48.6931,-26.9022,13.92,7
-48.6936,-26.902,13.92,7
-48.6909,-26.9022,13.92,7
-48.6914,-26.9024,13.92,7
-48.6905,-26.9024,13.92,7
-48.6896,-26.902,13.92,7
-48.6901,-26.9022,13.92,7
-48.6892,-26.9023,13.92,7
-48.6914,-26.9032,11.46,7
-48.6919,-26.9034,11.46,7
-48.691,-26.9034,11.46,7
-48.6923,-26.9023,13.92,7
-48.6927,-26.9021,13.92,7
-48.6918,-26.9021,13.92,7
-48.6905,-26.9028,5.23,7
