x,y,speedKMH,hour
-48.8154,-26.9764,15.28,12
-48.8145,-26.9765,15.28,12
-48.8149,-26.9762,15.28,12
-48.8132,-26.9763,15.28,12
-48.8127,-26.9762,15.28,12
-48.8119,-26.9758,15.28,12
-48.8123,-26.976,15.28,12
-48.8114,-26.976,15.28,12
-48.8141,-26.9767,15.28,12
-48.8136,-26.9765,15.28,12
-48.8096,-26.9736,15.28,12
-48.8096,-26.9732,15.28,12
-48.8096,-26.9741,15.28,12
-48.8092,-26.9739,15.28,12
-48.81,-26.9726,15.28,12
-48.8096,-26.9728,15.28,12
-48.8096,-26.9745,15.28,12
-48.8096,-26.9749,15.28,12
-48.8092,-26.9743,15.28,12
-48.8092,-26.9747,15.28,12
-48.8105,-26.9757,15.28,12
-48.8101,-26.9755,15.28,12
-48.8106,-26.9761,15.28,12
-48.811,-26.9759,15.28,12
-48.8097,-26.9753,15.28,12
-48.8086,-26.9687,15.28,12
-48.8085,-26.9683,15.28,12
-48.8086,-26.9691,15.28,12
-48.8099,-26.9705,15.28,12
-48.8095,-26.9703,15.28,12
-48.809,-26.9697,15.28,12
-48.8086,-26.9695,15.28,12
-48.809,-26.9701,15.28,12
-48.8104,-26.9715,15.28,12
-48.81,-26.9722,15.28,12
-48.8104,-26.9719,15.28,12
-48.8104,-26.9707,15.28,12
-48.8108,-26.9713,15.28,12
-48.8104,-26.9711,15.28,12
-48.8041,-26.9673,14.08,12
-48.8046,-26.9675,14.08,12
-48.8037,-26.9675,14.08,12
-48.8028,-26.9672,14.08,12
-48.8024,-26.967,14.08,12
-48.8033,-26.9674,14.08,12
-48.805,-26.9677,14.08,12
-48.8019,-26.9668,14.08,12
-48.8015,-26.9666,14.08,12
-48.6742,-26.8982,6.96,12
-48.6751,-26.8977,9.54,12
-48.6746,-26.8976,9.54,12
-48.6751,-26.8982,9.54,12
-48.6757,-26.905,0.51,12
-48.6762,-26.9052,0.51,12
-48.6771,-26.9051,0.51,12
-48.6775,-26.9049,0.51,12
-48.6766,-26.905,0.51,12
-48.6753,-26.9053,0.51,12
-48.6744,-26.9053,0.51,12
-48.6749,-26.9051,0.51,12
-48.6899,-26.9096,12.66,12
-48.689,-26.9096,12.66,12
-48.6894,-26.9094,12.66,12
-48.6916,-26.9095,10.685,12
-48.6921,-26.9096,10.685,12
-48.6912,-26.9097,10.685,12
-48.6903,-26.9097,12.66,12
-48.6908,-26.9095,10.685,12
-48.694,-26.9034,12.56,12
-48.6936,-26.9033,12.56,12
-48.694,-26.903,12.56,12
-48.6941,-26.9039,12.56,12
-48.6936,-26.9037,12.56,12
-48.6936,-26.9024,12.56,12
-48.694,-26.9022,12.56,12
-48.6936,-26.9028,12.56,12
-48.694,-26.9026,12.56,12
-48.6941,-26.9043,12.56,12
-48.6941,-26.9047,12.56,12
-48.6936,-26.9041,12.56,12
-48.6936,-26.9045,12.56,12
-48.6941,-26.9064,12.56,12
-48.6937,-26.9062,12.56,12
-48.6941,-26.9059,12.56,12
-48.6942,-26.9068,12.56,12
-48.6937,-26.9066,12.56,12
-48.6937,-26.9053,12.56,12
-48.6941,-26.9051,12.56,12
-48.6937,-26.9049,12.56,12
-48.6937,-26.9058,12.56,12
-48.6941,-26.9055,12.56,12
-48.6942,-26.9072,12.56,12
-48.6937,-26.907,12.56,12
-48.6937,-26.9074,12.56,12
-48.6779,-26.9051,0.51,12
-48.6742,-26.9101,4.06,12
-48.6742,-26.9106,4.06,12
-48.7032,-26.8895,6.05,12
-48.7032,-26.8899,6.05,12
-48.7036,-26.8888,6.05,12
-48.7031,-26.8886,6.05,12
-48.7036,-26.8884,6.05,12
-48.7036,-26.8892,6.05,12
-48.7032,-26.8891,6.05,12
-48.7032,-26.8907,6.05,12
-48.7036,-26.8905,6.05,12
-48.7032,-26.8903,6.05,12
-48.7036,-26.8897,6.05,12
-48.7036,-26.8901,6.05,12
-48.7107,-26.8921,16.54,12
-48.7107,-26.8926,16.54,12
-48.7033,-26.8937,5.06,12
-48.7037,-26.8934,5.06,12
-48.7033,-26.8932,5.06,12
-48.7033,-26.8941,5.06,12
-48.7038,-26.8938,5.06,12
-48.7037,-26.893,5.06,12
-48.7005,-26.8876,16.99,12
-48.7009,-26.8873,16.99,12
-48.7005,-26.8871,16.99,12
-48.7009,-26.8877,16.99,12
-48.7003,-26.8817,16.99,12
-48.7003,-26.8813,16.99,12
-48.7003,-26.8821,16.99,12
-48.7003,-26.8834,16.99,12
-48.7004,-26.8838,16.99,12
-48.7003,-26.8825,16.99,12
-48.7003,-26.883,16.99,12
-48.7009,-26.8865,16.99,12
-48.7009,-26.8869,16.99,12
-48.7031,-26.8882,6.05,12
-48.7004,-26.8846,16.99,12
-48.7004,-26.8842,16.99,12
-48.7004,-26.885,16.99,12
-48.7008,-26.8848,16.99,12
-48.7004,-26.8863,16.99,12
-48.7005,-26.8867,16.99,12
-48.7009,-26.8856,16.99,12
-48.7004,-26.8855,16.99,12
-48.7008,-26.8852,16.99,12
-48.7009,-26.8861,16.99,12
-48.7004,-26.8859,16.99,12
-48.7113,-26.8961,16.54,12
-48.7113,-26.8965,16.54,12
-48.7112,-26.8952,16.54,12
-48.7112,-26.8957,16.54,12
-48.7113,-26.8973,16.54,12
-48.7113,-26.8969,16.54,12
-48.7106,-26.8905,16.54,12
-48.7106,-26.8909,16.54,12
-48.7111,-26.8906,16.54,12
-48.7111,-26.8915,16.54,12
-48.7107,-26.8913,16.54,12
-48.7111,-26.8911,16.54,12
-48.7111,-26.8919,16.54,12
-48.7107,-26.8917,16.54,12
-48.7107,-26.8934,16.54,12
-48.7112,-26.8932,16.54,12
-48.7107,-26.893,16.54,12
-48.7107,-26.8938,16.54,12
-48.7112,-26.8936,16.54,12
-48.7111,-26.8923,16.54,12
-48.7111,-26.8927,16.54,12
-48.7112,-26.8944,16.54,12
-48.7108,-26.8942,16.54,12
-48.7112,-26.894,16.54,12
-48.7112,-26.8948,16.54,12
-48.7038,-26.8947,5.06,12
-48.7033,-26.8945,5.06,12
-48.7038,-26.8942,5.06,12
-48.7038,-26.8951,5.06,12
-48.7005,-26.9003,14.28,12
-48.7001,-26.901,14.28,12
-48.7005,-26.9007,14.28,12
-48.7001,-26.9014,14.28,12
-48.7009,-26.9005,14.28,12
-48.6665,-26.9045,6.56,12
-48.6666,-26.905,6.56,12
-48.6626,-26.9038,11.29,12
-48.663,-26.9035,11.29,12
-48.6728,-26.896,9.54,12
-48.6729,-26.8972,6.96,12
-48.6733,-26.8966,9.54,12
-48.6733,-26.8962,9.54,12
-48.6733,-26.897,6.96,12
-48.6737,-26.8968,9.54,12
-48.6728,-26.8968,6.96,12
-48.6724,-26.8966,6.96,12
-48.6737,-26.8976,6.96,12
-48.6742,-26.8974,9.54,12
-48.6733,-26.8974,6.96,12
-48.6742,-26.8978,6.96,12
-48.6742,-26.897,9.54,12
-48.6787,-26.8881,3.26,12
